"","link","query_n","address","lng","lat","price_min","price_max","reviews_lng","reviews_rating","reviews_type","reviews_counts","com_rat","cuisine","reviews_lng1","reviews_lng2","reviews_lng3","reviews_lng4","reviews_lng5","reviews_lng6","reviews_lng7","reviews_lng8","reviews_lng9","reviews_lng10","reviews_lng11","reviews_lng12","reviews_lng13","reviews_lng14","reviews_lng15","reviews_lng16","reviews_lng17","reviews_lng18","reviews_lng19","reviews_type1","reviews_type2","reviews_type3","reviews_type4","reviews_type5","reviews_counts1","reviews_counts2","reviews_counts3","reviews_counts4","reviews_counts5","com_rat1","com_rat2","com_rat3","com_rat4","com_rat1","com_rat2","com_rat3","com_rat4"
"5537","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585332-Reviews-De_XianJu_RouChuan_Wang_Nan_LiShi_Road-Beijing.html",5538,"Southwest Crossing of Erqi Juchang Dongli and Nanlishi Lu Santiao, Xicheng District, Пекин, Китай ","116.34757","39.912117",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5538","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585331-Reviews-RouChuan_Wang_ZiYou_Pai_Meishuguan-Beijing.html",5539,"No. 2 Jiangjia Yard, Dongcheng District, Пекин, Китай ","116.41052","39.92678",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5539","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585329-Reviews-YuanShi_Ni_Lu_Barbeque_Main_Branch-Beijing.html",5540,"No. 91 Yongdingmen Wai Main Street, Dongcheng District, Пекин, Китай ","116.40048","39.86613",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5540","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585328-Reviews-RouChuan_Wang_ZiYou_Pai_Guangqumen-Beijing.html",5541,"No. 16 Guangqumen Street, Dongcheng District, Пекин, Китай ","116.43434","39.893475",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5541","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585327-Reviews-YuanShi_Ni_Lu_Barbeque_BeiJing_YiFen-Beijing.html",5542,"No. 9 Puhuangyu Road, Fengtai District, Пекин, Китай ","116.42149","39.86042",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5542","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585326-Reviews-RouChuan_Wang_ZiYou_Pai_Chongwenmen-Beijing.html",5543,"No. 126 West Huashi Main Street, Dongcheng District, Пекин, Китай ","116.42123","39.8969",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5543","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585325-Reviews-Long_Wa_Tan_Kaoyangtui_Ganluyuan-Beijing.html",5544,"District C1 Building 1 Ganlu West Park, Chaoyang District, Пекин, Китай ","116.50956","39.915672",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5544","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585324-Reviews-Long_Wa_Tan_Kaoyangtui_JiuGong-Beijing.html",5545,"No. 28 Xiaohongmen Road, Jiugong Town, Daxing District, Пекин, Китай ","116.45555","39.81022",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5545","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585323-Reviews-Long_Wa_Tan_Kaoyangtui_DaCheng_Road-Beijing.html",5546,"Southwest Crossing of Qingta West Road and Dacheng Road, Fengtai District, Пекин, Китай ","116.26418","39.88814",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5546","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585322-Reviews-Long_Wa_Tan_Kaoyangtui_Lian_Bao_Road-Beijing.html",5547,"Lianyiyuan East Road, Fengtai District, Пекин, Китай ","116.30244","39.885136",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5547","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585321-Reviews-FengMao_KaoChuan_Asian_Games_Village-Beijing.html",5548,"2F No. 4 Jinquan Food Palace, Datun North Road, Chaoyang District, Пекин, Китай ","116.41291","40.00608",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5548","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585320-Reviews-Long_Wa_Tan_Kaoyangtui_Asian_Games_Village-Beijing.html",5549,"2nd Section of Liuta Qunfang Business, Beiyuan Road, Chaoyang District, Пекин, Китай ","116.41605","40.008137",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5549","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585319-Reviews-FengMao_KaoChuan_ChangPing-Beijing.html",5550,"2F Yong'an Computer City, Yong'an Road, Changping District, Пекин, Китай ","116.23413","40.21198",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5550","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585317-Reviews-FengMao_KaoChuan_YuanDa_Road-Beijing.html",5551,"3F Juran Zhijia, No. 1 Yuanda Road, Haidian District, Пекин, Китай ","116.28877","39.95986",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5551","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585316-Reviews-Guan_Shi_Chi_Ba_DaCheng_Road-Beijing.html",5552,"Near Ligao Building, Xiaotun Road, Fengtai District, Пекин, Китай ","116.25221","39.88922",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5552","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585315-Reviews-Guan_Shi_Chi_Ba_YangQiao-Beijing.html",5553,"Building 11 Jiaomen East Li, Fengtai District, Пекин, Китай ","116.38618","39.84798",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5553","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585314-Reviews-Guan_Shi_Chi_Ba_Ganjiakou-Beijing.html",5554,"North 1st Street, Fucheng Road, Haidian District, Пекин, Китай ","116.33134","39.92654",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5554","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585311-Reviews-Guan_Shi_Chi_Ba_ShangDi-Beijing.html",5555,"Ground Floor of Keshi Building, No. 28 a Xinxi Road, Haidian District, Пекин, Китай ","116.31156","40.035206",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5555","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585309-Reviews-Guan_Shi_Chi_Ba_Wang_Jing-Beijing.html",5556,"Building 1 East Li, Wanghua Road, Chaoyang District, Пекин, Китай ","116.47356","39.99014",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5556","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585308-Reviews-Guan_Shi_Chi_Ba_Dianmen-Beijing.html",5557,"No. 20 Di'anmen West Main Street, Xicheng District, Пекин, Китай ","116.39306","39.933132",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5557","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585307-Reviews-Guan_Shi_Chi_Ba_Ciyunsi-Beijing.html",5558,"No. A119-A120 Laijin Town, No. 1 Balizhuang East Li, Chaoyang District, Пекин, Китай ","116.49631","39.91499",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5558","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585305-Reviews-BingCheng_Chuan_Ba_Shifoying-Beijing.html",5559,"Room 102 Building 302 Balizhuang North Li, Chaoyang District, Пекин, Китай ","116.50169","39.92723",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5559","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585304-Reviews-BingCheng_Chuan_Ba_Baiziwan_2-Beijing.html",5560,"50m West of Baiziwan Bridge, Chaoyang District, Пекин, Китай ","116.48782","39.900215",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5560","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585303-Reviews-BingCheng_Chuan_Ba_BeiJing_FaTou-Beijing.html",5561,"Building 1 Faliqiao Business Street, Chaoyang District, Пекин, Китай ","116.51453","39.86899",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5561","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585301-Reviews-BingCheng_Chuan_Ba_Baiziwan-Beijing.html",5562,"No. 1 Shizifeng, Baiziwan Road, Chaoyang District, Пекин, Китай ","116.48194","39.900684",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5562","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585300-Reviews-BingCheng_Chuan_Ba_ChangPing_NanHuan_Road-Beijing.html",5563,"Ground Floor of No. 26-3 South Ring Road, Changping Town, Changping District, Пекин, Китай ","116.23044","40.21225",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5563","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585299-Reviews-BingCheng_Chuan_Ba_GuiJie-Beijing.html",5564,"No. 242 Dongzhimennei Main Street, Dongcheng District, Пекин, Китай ","116.41908","39.94075",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5564","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585298-Reviews-Bing_Cheng_Chuan_Ba_Da_Shan_Zi-Beijing.html",5565,"Building 9 of Dashanzi South Li, Chaoyang District, Пекин, Китай ","116.48513","39.98114",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5565","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585296-Reviews-BingCheng_Chuan_Ba_TongZhou_LiYuan-Beijing.html",5566,"No. 51 Yunjing East Road, Liyuan Town, Tongzhou District, Пекин, Китай ","116.66494","39.876617",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5566","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585295-Reviews-BingCheng_Chuan_Ba_Songyuli-Beijing.html",5567,"Building 6 Songyuli, Chaoyang District, Пекин, Китай ","116.47103","39.87461",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5567","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585294-Reviews-BingCheng_Chuan_Ba_FengTai_Dong_Main_Street-Beijing.html",5568,"Ground Floor of Building 2 Yongshanli, Fengtai District, Пекин, Китай ","116.28611","39.84876",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5568","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585293-Reviews-BingCheng_Chuan_Ba_ShiJi_Cheng-Beijing.html",5569,"No. 28 Yuanda Road, Haidian District, Пекин, Китай ","116.2811","39.956085",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5569","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585292-Reviews-JuDian_Chuan_Ba_JiaoDa-Beijing.html",5570,"South of Jiaotong Daxue Road, Haidian District, Пекин, Китай ","116.34736","39.94976",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5570","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585290-Reviews-BingCheng_Chuan_Ba_Liu_Fang-Beijing.html",5571,"No. 1 a Liufang South Li, Zuojiazhuang West Street, Chaoyang District, Пекин, Китай ","116.43949","39.95405",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5571","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585289-Reviews-JuDian_Chuan_Ba_Zhongguancun-Beijing.html",5572,"1F Shenzhou Shuma Building, No. 16 Suzhou Street, Haidian District, Пекин, Китай ","116.30651","39.97946",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5572","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585288-Reviews-BingCheng_Chuan_Ba_WuSheng_Road-Beijing.html",5573,"Building 8 Wusheng West Li, Chaoyang District, Пекин, Китай ","116.46756","39.878593",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5573","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585286-Reviews-JuDian_Chuan_Ba_JiuXian_Qiao-Beijing.html",5574,"Building 21 Jiuxianqiao Road, Chaoyang District, Пекин, Китай ","116.48949","39.974648",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5574","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585285-Reviews-JuDian_Chuan_Ba_Asian_Games_Village-Beijing.html",5575,"1F Building 8 Anyuan, Anhui North Li, Chaoyang District, Пекин, Китай ","116.41237","39.99901",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5575","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585284-Reviews-JuDian_Chuan_Ba_WuSheng_Road-Beijing.html",5576,"No. 51 a Wusheng East Li, Chaoyang District, Пекин, Китай ","116.46816","39.87669",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5576","https://www.tripadvisor.ru/Restaurant_Review-g294212-d6881710-Reviews-Zhao_XiangLan_NanYang_Hotpot_Pu_Zhongguancun_Ou_Mei_Hui-Beijing.html",5577,"5F ECMall, Zhongguancun, Haidian District, Пекин, Китай ","116.31406","39.979412",NA,NA,"NA",NA,"NA","NA","NA",NA,110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5577","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585280-Reviews-JuDian_Chuan_Ba_ChaoYang_Road-Beijing.html",5578,"Ground Floor of Home Inn, No. 1 East Li of Balizhuang, Chaoyang District, Пекин, Китай ","116.49946","39.91545",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5578","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585279-Reviews-JuDian_Chuan_Ba_BaJiao_Youleyuan-Beijing.html",5579,"No. 27 Bajiao North Road, Shijingshan District, Пекин, Китай ","116.20851","39.91663",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5579","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585277-Reviews-JuDian_Chuan_Ba_GongYi_XiQiao-Beijing.html",5580,"36 Dongya 3rd Ring, No. 36 Majiabao West Road, Fengtai District, Пекин, Китай ","116.37145","39.83634",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5580","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585276-Reviews-JuDian_Chuan_Ba_ChaoBei-Beijing.html",5581,"1F Home in Hotel, No. 26 Balizhuang South Li, Chaoyang District, Пекин, Китай ","116.50106","39.92256",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5581","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585275-Reviews-JuDian_Chuan_Ba_Hufangqiao-Beijing.html",5582,"No. 8 Zhushikou Main Street, Xicheng District, Пекин, Китай ","116.38732","39.889175",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5582","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585274-Reviews-JuDian_Chuan_Ba_GuiJie-Beijing.html",5583,"No. 206 Dongzhimennei Main Street, Dongcheng District, Пекин, Китай ","116.42183","39.940956",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5583","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585273-Reviews-JuDian_Chuan_Ba_Guang_Wai-Beijing.html",5584,"Ground Floor of Yuanjian Mingyuan, No. 10-8 Hongju Street, Xicheng District, Пекин, Китай ","116.33958","39.88597",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5584","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585272-Reviews-JuDian_Chuan_Ba_ShuangJing-Beijing.html",5585,"No. 2 Bakeyang, Chaoyang District, Пекин, Китай ","116.46091","39.8911",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5585","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585271-Reviews-JuDian_Chuan_Ba_Dongwuyuan-Beijing.html",5586,"No. 141 Xizhimenwai Main Street, Xicheng District, Пекин, Китай ","116.3342","39.93943",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5586","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585270-Reviews-Lao_BanDeng_Lao_Zao_Hotpot-Beijing.html",5587,"14-4 Yangqiao Haihuxili, Fengtai District, Пекин, Китай ","116.38716","39.85497",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5587","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585268-Reviews-JuDian_Chuan_Ba_Zhaodengyu_Road-Beijing.html",5588,"No. 123 Zhaodengyu Road, Xicheng District, Пекин, Китай ","116.36792","39.93609",NA,NA,"NA",NA,"NA","NA","NA","
Барбекю
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5588","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585267-Reviews-Cheng_YiGuo_WuZhuang-Beijing.html",5589,"No. 2A Sanqingdi Wujiacun, Fengtai District, Пекин, Китай ","116.23248","39.88916",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5589","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585266-Reviews-A_Xiong_DaXia-Beijing.html",5590,"4F Xilongduo International Mall, No. 300 Fushi Road, Shijingshan District, Пекин, Китай ","116.17172","39.92356",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5590","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585265-Reviews-A_Tian_DaXia_Xihongmen_ZhiYing-Beijing.html",5591,"G/F Building 2, No. 2 Yard, Hongye Road, Xihongmen Town, Daxing District, Пекин, Китай ","116.34049","39.784748",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5591","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585264-Reviews-Chuan_ShiQi_MaTou_Hotpot_WuZi_XueYuan-Beijing.html",5592,"Right of Yuetang Square, Wuzi College Road, Bali Bridge, Tongzhou District, Пекин, Китай ","116.63974","39.923203",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5592","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585263-Reviews-Yang_LaJiao_Lamb_Spine_Hot_Pot_Hotpot_HuoYing-Beijing.html",5593,"North Side of Hualongyuan Middle Li, Huoying Country, Changping District, Пекин, Китай ","116.36769","40.079166",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5593","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585262-Reviews-A_Tian_DaXia_Wu_DaoKou-Beijing.html",5594,"No. 216 Chenfu Road, Haidian District, Пекин, Китай ","116.32488","39.992233",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5594","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585261-Reviews-Chuan_ShiQi_MaTou_Hotpot_Jiukeshu_Main_Branch-Beijing.html",5595,"300M East of Tongzhou Carrefour, Tongzhou District | South Gate of Dangdai Mingzhu, Пекин, Китай ","116.6634","39.88873",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5595","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585260-Reviews-NanMen_Chongqing_Lao_Zao_Hotpot-Beijing.html",5596,"No. 216 Chenfu Road, Haidian District, Пекин, Китай ","116.32501","39.9922",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
"5596","https://www.tripadvisor.ru/Restaurant_Review-g294212-d10585259-Reviews-HuangCheng_LaoMa_DeSheng-Beijing.html",5597,"No. 9-2E Yard9 Deshengmen Jiaochangkou Street, Xicheng District, Пекин, Китай ","116.38149","39.954666",NA,NA,"NA",NA,"NA","NA","NA","
Китайская
",110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,82,1,1,1,1,"NA","","","","","","",""
